2021-12-16 10:47:14.179  WARN 50804 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=13h33m33s361ms539µs700ns).
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.685 DEBUG 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 3
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.685 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: 集合,c++,java,高数
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:38:36.686 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==      Total: 24
2021-12-16 23:38:36.687  INFO 9956 --- [XNIO-1 task-3] c.cdt.blog.service.impl.TagServiceImpl   : tags: [集合, c++, java, 高数]
2021-12-16 23:38:36.708 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==>  Preparing: SELECT id,title,gmt_create FROM articles ORDER BY gmt_create DESC 
2021-12-16 23:38:36.708 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==> Parameters: 
2021-12-16 23:38:36.709 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==    Columns: id, title, gmt_create
2021-12-16 23:38:36.710 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b09, 测试数据0, 2022-12-15 22:09:17
2021-12-16 23:38:36.710 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0a, 测试数据1, 2022-12-13 22:09:17
2021-12-16 23:38:36.710 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9cf761dce36848be7f927, 快速入门SpringBoot, 2022-12-04 22:09:17
2021-12-16 23:38:36.711 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0b, 测试数据2, 2022-12-04 22:09:17
2021-12-16 23:38:36.711 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0c, 测试数据3, 2022-12-04 22:09:17
2021-12-16 23:38:36.711 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0d, 测试数据4, 2022-12-04 22:09:17
2021-12-16 23:38:36.734 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0e, 测试数据5, 2022-12-04 22:09:17
2021-12-16 23:38:36.735 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0f, 测试数据6, 2022-12-04 22:09:17
2021-12-16 23:38:36.736 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b10, 测试数据7, 2022-12-04 22:09:17
2021-12-16 23:38:36.736 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b11, 测试数据8, 2022-12-04 22:09:17
2021-12-16 23:38:36.736 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b12, 测试数据9, 2022-12-04 22:09:17
2021-12-16 23:38:36.737 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b13, 测试数据10, 2022-12-04 22:09:17
2021-12-16 23:38:36.737 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b14, 测试数据11, 2022-12-04 22:09:17
2021-12-16 23:38:36.737 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b15, 测试数据12, 2022-12-04 22:09:17
2021-12-16 23:38:36.738 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b16, 测试数据13, 2022-12-04 22:09:17
2021-12-16 23:38:36.738 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b17, 测试数据14, 2022-12-04 22:09:17
2021-12-16 23:38:36.739 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b18, 测试数据15, 2022-12-04 22:09:17
2021-12-16 23:38:36.739 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b19, 测试数据16, 2022-12-04 22:09:17
2021-12-16 23:38:36.740 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1a, 测试数据17, 2022-12-04 22:09:17
2021-12-16 23:38:36.740 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1b, 测试数据18, 2022-12-04 22:09:17
2021-12-16 23:38:36.741 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1c, 测试数据19, 2022-12-04 22:09:17
2021-12-16 23:38:36.741 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9c7fc1dce70165fbc2ed8, 快速入门SpringBoot, 2018-12-04 22:09:17
2021-12-16 23:38:36.742 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9ece31dcef546e479a9ba, 快速入门SpringBoot, 2017-12-04 22:09:17
2021-12-16 23:38:36.742 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9ecee1dcef546e479a9bb, 快速入门SpringBoot, 2017-12-04 22:09:17
2021-12-16 23:38:36.742 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 24
2021-12-16 23:39:48.038 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==>  Preparing: SELECT sum(views) as total_views FROM articles 
2021-12-16 23:39:48.039 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==> Parameters: 
2021-12-16 23:39:48.040 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==    Columns: total_views
2021-12-16 23:39:48.041 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 47
2021-12-16 23:39:48.041 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 1
2021-12-16 23:39:48.044 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : ==>  Preparing: SELECT COUNT( 1 ) FROM articles 
2021-12-16 23:39:48.044 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : ==> Parameters: 
2021-12-16 23:39:48.045 TRACE 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==    Columns: COUNT( 1 )
2021-12-16 23:39:48.045 TRACE 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==        Row: 24
2021-12-16 23:39:48.046 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==      Total: 1
2021-12-16 23:39:48.174 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==>  Preparing: SELECT COUNT(1) FROM t_blog 
2021-12-16 23:39:48.175 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==> Parameters: 
2021-12-16 23:39:48.176 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==    Columns: COUNT(1)
2021-12-16 23:39:48.176 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 21
2021-12-16 23:39:48.177 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==>  Preparing: SELECT id,title,first_picture,flag,views,appreciation,description,commentabled,published,recommend,share_statement,create_time,update_time,type_id,user_id FROM t_blog LIMIT ?,? 
2021-12-16 23:39:48.178 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==> Parameters: 0(Long), 5(Long)
2021-12-16 23:39:48.179 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==    Columns: id, title, first_picture, flag, views, appreciation, description, commentabled, published, recommend, share_statement, create_time, update_time, type_id, user_id
2021-12-16 23:39:48.179 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 1, 我是张三, null, null, 2, 1, null, 1, 1, 1, 1, 2021-12-16 22:56:58, 2021-12-16 22:56:58, 1, null
2021-12-16 23:39:48.180 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 23, 测试标题数据0, null, null, 0, 1, null, 1, 1, 1, 1, 2021-12-16 22:56:58, 2021-12-16 22:56:58, null, null
2021-12-16 23:39:48.181 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 24, 测试标题数据1, null, null, 0, 1, null, 1, 1, 1, 1, 2021-12-16 22:56:58, 2021-12-16 22:56:58, null, null
2021-12-16 23:39:48.181 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 25, 测试标题数据2, null, null, 0, 1, null, 1, 1, 1, 1, 2021-12-16 22:56:58, 2021-12-16 22:56:58, null, null
2021-12-16 23:39:48.181 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 26, 测试标题数据3, null, null, 0, 1, null, 1, 1, 1, 1, 2021-12-16 22:56:58, 2021-12-16 22:56:58, null, null
2021-12-16 23:39:48.182 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==      Total: 5
2021-12-16 23:39:48.349 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : ==>  Preparing: SELECT tags FROM articles 
2021-12-16 23:39:48.350 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : ==> Parameters: 
2021-12-16 23:39:48.351 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==    Columns: tags
2021-12-16 23:39:48.351 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: 集合,c++,java,高数
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合,c++
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合,c++,高数
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.352 DEBUG 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==>  Preparing: SELECT category as 'name',count(1) as 'count' FROM articles GROUP BY category 
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.352 DEBUG 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==> Parameters: 
2021-12-16 23:39:48.352 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.353 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==    Columns: name, count
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: JAVA, 2
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: MYSQL, 2
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 设计模式, 20
2021-12-16 23:39:48.354 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: 集合,c++,java,高数
2021-12-16 23:39:48.354 DEBUG 9956 --- [XNIO-1 task-2] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 3
2021-12-16 23:39:48.355 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.355 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.355 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==        Row: java,集合
2021-12-16 23:39:48.355 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectList  : <==      Total: 24
2021-12-16 23:39:48.356  INFO 9956 --- [XNIO-1 task-3] c.cdt.blog.service.impl.TagServiceImpl   : tags: [集合, c++, java, 高数]
2021-12-16 23:39:48.377 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==>  Preparing: SELECT id,title,gmt_create FROM articles ORDER BY gmt_create DESC 
2021-12-16 23:39:48.378 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==> Parameters: 
2021-12-16 23:39:48.380 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==    Columns: id, title, gmt_create
2021-12-16 23:39:48.381 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b09, 测试数据0, 2022-12-15 22:09:17
2021-12-16 23:39:48.381 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0a, 测试数据1, 2022-12-13 22:09:17
2021-12-16 23:39:48.381 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9cf761dce36848be7f927, 快速入门SpringBoot, 2022-12-04 22:09:17
2021-12-16 23:39:48.381 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0b, 测试数据2, 2022-12-04 22:09:17
2021-12-16 23:39:48.381 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0c, 测试数据3, 2022-12-04 22:09:17
2021-12-16 23:39:48.382 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0d, 测试数据4, 2022-12-04 22:09:17
2021-12-16 23:39:48.382 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0e, 测试数据5, 2022-12-04 22:09:17
2021-12-16 23:39:48.382 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b0f, 测试数据6, 2022-12-04 22:09:17
2021-12-16 23:39:48.382 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b10, 测试数据7, 2022-12-04 22:09:17
2021-12-16 23:39:48.382 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b11, 测试数据8, 2022-12-04 22:09:17
2021-12-16 23:39:48.383 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b12, 测试数据9, 2022-12-04 22:09:17
2021-12-16 23:39:48.383 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b13, 测试数据10, 2022-12-04 22:09:17
2021-12-16 23:39:48.383 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b14, 测试数据11, 2022-12-04 22:09:17
2021-12-16 23:39:48.383 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b15, 测试数据12, 2022-12-04 22:09:17
2021-12-16 23:39:48.384 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b16, 测试数据13, 2022-12-04 22:09:17
2021-12-16 23:39:48.384 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b17, 测试数据14, 2022-12-04 22:09:17
2021-12-16 23:39:48.384 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b18, 测试数据15, 2022-12-04 22:09:17
2021-12-16 23:39:48.384 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b19, 测试数据16, 2022-12-04 22:09:17
2021-12-16 23:39:48.385 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1a, 测试数据17, 2022-12-04 22:09:17
2021-12-16 23:39:48.385 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1b, 测试数据18, 2022-12-04 22:09:17
2021-12-16 23:39:48.385 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61b014e61dced748c0426b1c, 测试数据19, 2022-12-04 22:09:17
2021-12-16 23:39:48.385 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9c7fc1dce70165fbc2ed8, 快速入门SpringBoot, 2018-12-04 22:09:17
2021-12-16 23:39:48.386 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9ece31dcef546e479a9ba, 快速入门SpringBoot, 2017-12-04 22:09:17
2021-12-16 23:39:48.386 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 61a9ecee1dcef546e479a9bb, 快速入门SpringBoot, 2017-12-04 22:09:17
2021-12-16 23:39:48.386 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 24
2021-12-16 23:40:14.879 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==>  Preparing: SELECT sum(views) as total_views FROM articles 
2021-12-16 23:40:14.880 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : ==> Parameters: 
2021-12-16 23:40:14.881 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==    Columns: total_views
2021-12-16 23:40:14.881 TRACE 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==        Row: 47
2021-12-16 23:40:14.881 DEBUG 9956 --- [XNIO-1 task-3] c.cdt.blog.dao.ArticleMapper.selectMaps  : <==      Total: 1
2021-12-16 23:40:14.883 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : ==>  Preparing: SELECT COUNT( 1 ) FROM articles 
2021-12-16 23:40:14.883 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : ==> Parameters: 
2021-12-16 23:40:14.884 TRACE 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==    Columns: COUNT( 1 )
2021-12-16 23:40:14.884 TRACE 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==        Row: 24
2021-12-16 23:40:14.884 DEBUG 9956 --- [XNIO-1 task-3] c.c.blog.dao.ArticleMapper.selectCount   : <==      Total: 1
2021-12-16 23:40:15.015 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==>  Preparing: SELECT COUNT(1) FROM t_blog 
2021-12-16 23:40:15.016 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==> Parameters: 
2021-12-16 23:40:15.017 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==    Columns: COUNT(1)
2021-12-16 23:40:15.017 TRACE 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : <==        Row: 21
2021-12-16 23:40:15.018 DEBUG 9956 --- [XNIO-1 task-3] com.cdt.blog.dao.BlogMapper.selectPage   : ==>  Preparing: SELECT id,title,first_picture,flag,views,appreciation,description,commentabled,published,recommend,share_statement,create_time,update_time,type_id,user_id FROM t_blog LIMIT ?,? 
